域名	解析IP	开放端口	WEB服务器	网站状态
jiaxiang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiaozhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiaohe.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jianyang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiaozuo.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiaxian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiexiu.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jingbian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jingjiang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jimo.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jinchang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jingshan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jinmen.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jinjiang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jining.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jinxiang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jintang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jixi.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiangshan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jianshi.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jianhu.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
lad.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
jianli.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiangyou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
lianmeng.meituan.com	103.37.152.58,103.37.142.170,101.236.12.14	80,443	Tengine	80:(403) 已禁止
jingxian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jincheng.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jingmen.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jinhu.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jingzhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
lietou.meituan.com	119.28.38.157	80,443	Tengine	80:正常访问
jinyun.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jintan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jinsha.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jinzhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiyuan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiutai.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jishou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
juye.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
junan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
kenli.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
mapi.meituan.com	103.37.152.75	80,443	Tengine	80:正常访问
klmy.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
meishi.meituan.com	101.236.12.14,103.37.152.58,103.37.142.170	80,443	Tengine	80:(403) 已禁止
kaifeng.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
mail.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
kaihua.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
mailin.meituan.com	10.32.116.30	-	端口未开放	端口未开放
kangxian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
laizhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
kaiyang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
manager.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
laixi.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
